Date,Precip_in,Tmin_C,Tmax_C,PET_in,Flow_in,Flow_cfs
2000-09-19,0.7598425196850394,14.4,25.0,0.1262157945659496,0.011292535215980191,7.5
2000-09-20,0.031496062992125984,17.8,26.1,0.11726909906312502,0.05420416903670492,36.0
2000-09-21,0.0,13.9,23.9,0.11770742816273842,0.021079399069829693,14.0
2000-09-22,0.0,9.4,20.0,0.10628144342983191,0.012948773714323951,8.6
2000-09-23,0.0,8.3,20.0,0.10869804355634927,0.010991400943554053,7.3
2000-09-24,0.01968503937007874,11.1,22.8,0.11705674127386542,0.010539699534914846,7.0
2000-09-25,0.0,6.7,17.2,0.09398869330038385,0.009636296717636432,6.4
2000-09-26,0.5,9.4,11.7,0.04149649720897793,0.019573727707699,13.0
2000-09-27,0.0,5.0,18.9,0.10596077270284145,0.02559641315622177,17.0
2000-09-28,0.0,2.2,14.4,0.08619537984578893,0.012798206578110885,8.5
2000-09-29,0.0,-0.6,12.8,0.08186230453863651,0.011292535215980191,7.5
2000-09-30,0.0,2.2,19.4,0.10982269767357639,0.014303877940241577,9.5
2000-10-01,0.0,7.2,22.2,0.11531291736431427,0.012798206578110885,8.5
2000-10-02,0.0,8.3,20.0,0.09905119424086499,0.011292535215980191,7.5
2000-10-03,0.0,8.9,25.0,0.12501767333901018,0.01008799812627564,6.7
2000-10-04,0.03937007874015748,10.0,21.1,0.09854407828759372,0.008732893900358014,5.8
2000-10-05,0.44094488188976383,7.8,14.4,0.06512915038596734,0.022585070431960383,15.0
2000-10-06,0.4606299212598425,10.6,13.9,0.047359098340173336,0.05420416903670492,36.0
2000-10-07,0.0,6.1,16.1,0.07840817666400701,0.02559641315622177,17.0
2000-10-08,0.0,2.8,12.8,0.06868017659272276,0.016562384983437616,11.0
2000-10-09,0.0,2.8,6.1,0.03390580342772444,0.013400475122963164,8.9
2000-10-10,0.0,1.7,10.0,0.05650955839493454,0.0054204169036704926,3.6
2000-10-11,0.0,3.9,17.8,0.08758281319266473,0.002258507043196038,1.5
2000-10-12,0.0,2.2,20.6,0.10152797700263747,0.007980058219292667,5.3
2000-10-13,0.0,4.4,24.4,0.11538396610339287,0.008883461036571085,5.9
2000-10-14,0.0,8.9,26.7,0.11895709689622025,0.006624953993375046,4.4
2000-10-15,0.0,12.8,23.3,0.0909382858370587,0.005872118312309699,3.9
2000-10-16,0.4606299212598425,4.4,12.8,0.0591994556946481,0.014454445076454643,9.6
2000-10-17,0.0,3.9,10.6,0.04958049869887544,0.018068056345568306,12.0
2000-10-18,1.0196850393700787,8.3,13.3,0.04832710060575249,0.018068056345568306,12.0
2000-10-19,0.07874015748031496,4.4,16.1,0.071651247402287,0.09335162445210292,62.0
2000-10-20,0.0,2.2,18.9,0.08549758983978811,0.03613611269113661,24.0
2000-10-21,0.0,6.7,24.4,0.10231943805792634,0.021079399069829693,14.0
2000-10-22,0.0,0.0,14.4,0.06836293831144251,0.015056713621306922,10.0
2000-10-23,0.0,-1.7,15.0,0.07114646480797625,0.015056713621306922,10.0
2000-10-24,0.0,2.8,20.6,0.08757100387437446,0.012798206578110885,8.5
2000-10-25,0.0,5.0,20.6,0.08402758456326499,0.010840833807340985,7.2
2000-10-26,0.0,6.1,25.0,0.09960359315453567,0.010840833807340985,7.2
2000-10-27,0.0,9.4,18.9,0.06684884359251762,0.010840833807340985,7.2
2000-10-28,0.0,0.6,12.2,0.05528713505622929,0.010690266671127914,7.1
2000-10-29,0.0,0.0,3.9,0.025852698785005276,0.009335162445210293,6.2
2000-10-30,0.42913385826771655,0.6,6.7,0.03470056458767734,0.011141968079767124,7.4
2000-10-31,0.7007874015748031,5.0,6.7,0.019959596628032573,0.06173252584735838,41.0
2000-11-01,0.0,3.9,13.3,0.05177651211703839,0.034630441329005925,23.0
2000-11-02,0.0,4.4,17.8,0.06688118585740026,0.021079399069829693,14.0
2000-11-03,0.0,3.3,16.7,0.06358619329242071,0.016562384983437616,11.0
2000-11-04,0.0,2.8,16.7,0.06343557140620765,0.015056713621306922,10.0
2000-11-05,0.8700787401574803,5.0,9.4,0.032013856794683646,0.03613611269113661,24.0
2000-11-06,0.0,2.8,11.1,0.04303151181733436,0.039147455415398,26.0
2000-11-07,0.0,1.1,15.6,0.059410752633039285,0.022585070431960383,15.0
2000-11-08,0.0,4.4,13.3,0.0469005937686871,0.018068056345568306,12.0
2000-11-09,0.0,3.3,11.7,0.042772667016458564,0.016562384983437616,11.0
2000-11-10,1.830708661417323,8.3,10.0,0.020270118712138838,0.11443102352193261,76.0
2000-11-11,0.22047244094488191,7.8,11.1,0.028243200908478712,0.1580954930237227,105.0
2000-11-12,0.0,5.0,13.9,0.04588000801598759,0.08582326764144946,57.0
2000-11-13,0.01968503937007874,5.0,8.9,0.027289708750783515,0.06474386857161976,43.0
2000-11-14,0.8818897637795277,7.2,10.6,0.02719776259131,0.06624953993375046,44.0
