Date,Precip_in,Tmin_C,Tmax_C,PET_in,Flow_in,Flow_cfs
2/21/2001,0,-8.3,5,0.044010972,0.051192826,34
2/22/2001,0.051181102,-15.6,-5,0.018465851,0.046675812,31
2/23/2001,0.118110236,-7.8,2.8,0.038122086,0.045170141,30
2/24/2001,0,-7.2,-0.6,0.027655329,0.042158798,28
2/25/2001,0.531496063,-6.1,0.6,0.030528564,0.046675812,31
2/26/2001,0,-2.2,7.8,0.051655771,0.073777897,49
2/27/2001,0,-3.9,6.1,0.047952306,0.06624954,44
2/28/2001,0,-7.2,-1.7,0.025414498,0.054204169,36
3/1/2001,0,-10,-1.1,0.030011985,0.046675812,31
3/2/2001,0.031496063,-11.7,-2.2,0.027782526,0.042158798,28
3/3/2001,0.019685039,-7.2,-1.1,0.028331178,0.039147455,26
3/4/2001,0.011811024,-8.9,0,0.033853147,0.036136113,24
3/5/2001,1.511811024,-2.8,0,0.023592217,0.039147455,26
3/6/2001,1.661417323,-2.2,0,0.021535893,0.051192826,34
3/7/2001,0.059055118,-7.2,0.6,0.035604453,0.054204169,36
3/8/2001,0,-11.1,5.6,0.054676567,0.048181484,32
3/9/2001,0.38976378,-2.2,1.1,0.02816647,0.051192826,34
3/10/2001,0.311023622,-2.2,4.4,0.044122614,0.064743869,43
3/11/2001,0,-6.7,7.2,0.061817776,0.061732526,41
3/12/2001,0,-4.4,5,0.051526635,0.064743869,43
3/13/2001,0.830708661,-1.1,3.3,0.03720456,0.156589822,104
3/14/2001,0,-2.2,6.1,0.053962279,0.159601164,106
3/15/2001,0,0.6,10,0.067872315,0.130993409,87
3/16/2001,0,-2.8,10,0.074135095,0.137016094,91
3/17/2001,0.011811024,-1.7,8.9,0.068157728,0.134004751,89
3/18/2001,0.098425197,0,7.8,0.05988982,0.135510423,90
3/19/2001,0,-1.7,9.4,0.071997358,0.13249908,88
3/20/2001,0,-3.3,10.6,0.080618751,0.134004751,89
3/21/2001,0.440944882,-2.2,7.8,0.066317055,0.138521765,92
3/22/2001,4.830708661,0.6,5,0.044418115,1.446950179,961
3/23/2001,0.161417323,0,4.4,0.043539444,1.671295212,1110
3/24/2001,0,1.1,10,0.07298261,0.692608827,460
3/25/2001,0,-2.8,6.7,0.064376585,0.418576639,278
3/26/2001,0.208661417,-4.4,4.4,0.056360144,0.289088902,192
3/27/2001,0.019685039,-6.1,3.3,0.054160182,0.240907418,160
3/28/2001,0,-3.3,7.2,0.069557703,0.236390404,157
3/29/2001,0,-4.4,6.7,0.069233231,0.219828019,146
3/30/2001,2.200787402,0.6,3.3,0.035900652,0.394485897,262
3/31/2001,0.011811024,0,5,0.050651543,0.564626761,375
4/1/2001,0,0,1.7,0.027366665,0.356844113,237
4/2/2001,0,-2.2,6.1,0.064577339,0.239401747,159
4/3/2001,0,-3.3,8.9,0.082342668,0.138521765,92
4/4/2001,0,-2.2,11.7,0.097002695,0.140027437,93
4/5/2001,0,-2.8,14.4,0.113843,0.138521765,92
4/6/2001,0.118110236,-1.7,13.9,0.110672237,0.130993409,87
4/7/2001,0,1.7,8.3,0.069212063,0.127982066,85
4/8/2001,0.440944882,0.6,3.9,0.043370149,0.152072808,101
4/9/2001,0.11023622,3.9,18.3,0.131580447,0.144544451,96
4/10/2001,0.011811024,2.8,13.9,0.105314045,0.127982066,85
4/11/2001,0,2.2,14.4,0.111010118,0.112925352,75
4/12/2001,0.25984252,5,7.8,0.049667674,0.112925352,75
4/13/2001,0,4.4,18.3,0.134248992,0.109914009,73
4/14/2001,0,4.4,15,0.111374248,0.09937431,66
4/15/2001,0,-0.6,16.1,0.130776873,0.090340282,60
4/16/2001,0,0.6,12.2,0.103933968,0.082811925,55
4/17/2001,0,-0.6,13.3,0.114292533,0.078294911,52
4/18/2001,0.24015748,0,11.7,0.103358589,0.085823268,57
4/19/2001,0,-2.2,12.2,0.111254329,0.078294911,52
4/20/2001,0,-2.2,19.4,0.158766656,0.070766554,47
4/21/2001,0.011811024,5,20.6,0.157358214,0.067755211,45
4/22/2001,0.019685039,11.7,30,0.21657467,0.064743869,43
4/23/2001,0,9.4,20.6,0.144641305,0.058721183,39
4/24/2001,0.098425197,10.6,31.7,0.237129276,0.054204169,36
4/25/2001,0,3.9,13.3,0.10789013,0.054204169,36
4/26/2001,0,0.6,15.6,0.134458183,0.051192826,34
4/27/2001,0,2.2,17.8,0.147988426,0.051192826,34
4/28/2001,0,2.2,15,0.127985113,0.051192826,34
4/29/2001,0,-1.1,16.7,0.147123388,0.045170141,30
4/30/2001,0,0.6,22.8,0.190310621,0.04366447,29
5/1/2001,0,6.1,28.9,0.231948326,0.046675812,31
5/2/2001,0,9.4,33.9,0.270032369,0.039147455,26
5/3/2001,0,13.3,33.9,0.261101112,0.030113427,20
5/4/2001,0,16.7,32.2,0.232224968,0.028607756,19
5/5/2001,0.019685039,6.1,21.7,0.175603164,0.028607756,19
5/6/2001,0,0,15.6,0.142449383,0.025596413,17
5/7/2001,0,-2.2,22.2,0.194311685,0.024090742,16
5/8/2001,0,2.2,25,0.213064357,0.024090742,16
5/9/2001,0,6.7,23.9,0.195890944,0.02258507,15
5/10/2001,0,6.1,27.8,0.231936644,0.021079399,14
5/11/2001,0,9.4,28.3,0.22919573,0.019573728,13
5/12/2001,0.078740157,12.8,31.1,0.245547728,0.021079399,14
5/13/2001,0,8.9,15.6,0.112740932,0.021079399,14
5/14/2001,0,3.3,20,0.175075322,0.018068056,12
5/15/2001,0.019685039,8.3,14.4,0.105104649,0.016562385,11
5/16/2001,0.149606299,8.9,10.6,0.05262077,0.018068056,12
5/17/2001,0,8.9,15,0.107996974,0.019573728,13
5/18/2001,0,8.3,15.6,0.118525767,0.018068056,12
5/19/2001,0,10.6,23.3,0.183181689,0.016562385,11
5/20/2001,0,8.3,20,0.162146194,0.016562385,11
5/21/2001,0,6.7,18.3,0.153563836,0.016562385,11
5/22/2001,0.330708661,9.4,11.7,0.064160194,0.024090742,16
5/23/2001,0.039370079,10.6,17.2,0.121862053,0.02258507,15
5/24/2001,0.318897638,9.4,17.8,0.136537686,0.037641784,25
5/25/2001,0,8.3,20,0.164380629,0.027102085,18
5/26/2001,0,8.9,20.6,0.167877376,0.021079399,14
5/27/2001,0.811023622,11.7,14.4,0.076613393,0.061732526,41
5/28/2001,0.051181102,11.1,21.7,0.168664723,0.037641784,25
5/29/2001,0.019685039,9.4,22.2,0.182484257,0.024090742,16
5/30/2001,0.011811024,7.2,16.7,0.139483988,0.021079399,14
5/31/2001,0,5.6,17.8,0.157047359,0.016562385,11
6/1/2001,0,5,22.8,0.204225483,0.014303878,9.5
6/2/2001,1.299212598,11.7,18.9,0.135864459,0.085823268,57
6/3/2001,0.118110236,10.6,16.7,0.119022008,0.091845953,61
6/4/2001,0,11.7,21.7,0.167436508,0.051192826,34
6/5/2001,0,11.1,23.3,0.187900433,0.031619099,21
6/6/2001,0,11.7,24.4,0.196643288,0.024090742,16
6/7/2001,0,8.9,26.1,0.225629024,0.019573728,13
6/8/2001,0,8.9,27.8,0.242506245,0.016562385,11
6/9/2001,0,10.6,27.8,0.237048504,0.014755579,9.8
6/10/2001,0,10.6,29.4,0.253448372,0.012948774,8.6
6/11/2001,0.618110236,11.7,24.4,0.197750397,0.016562385,11
6/12/2001,0.011811024,14.4,20.6,0.136164719,0.04366447,29
6/13/2001,0,13.9,28.3,0.228850999,0.02258507,15
6/14/2001,0,16.7,31.7,0.252351039,0.016562385,11
6/15/2001,0,20,33.9,0.258975802,0.014303878,9.5
6/16/2001,0,20,32.2,0.238128937,0.012346505,8.2
6/17/2001,2.531496063,18.3,25.6,0.16685367,0.106902667,71
6/18/2001,0,16.7,28.9,0.220380484,0.277043531,184
6/19/2001,0,15.6,32.2,0.264087489,0.106902667,71
6/20/2001,0.681102362,19.4,32.8,0.249819187,0.090340282,60
6/21/2001,0,15.6,20,0.116090579,0.194231606,129
6/22/2001,0,15.6,25,0.181585831,0.091845953,61
6/23/2001,0.098425197,17.8,28.9,0.213087251,0.054204169,36
6/24/2001,1.070866142,20,27.2,0.172618159,0.111419681,74
6/25/2001,0,17.8,28.3,0.205617954,0.147555793,98
6/26/2001,0,17.8,31.1,0.239244501,0.078294911,52
6/27/2001,0,18.3,32.2,0.249083958,0.052698498,35
6/28/2001,0,17.8,30,0.225900708,0.045170141,30
6/29/2001,0,12.8,22.2,0.167740257,0.027102085,18
6/30/2001,1.24015748,18.9,32.8,0.25202752,0.093351624,62
7/1/2001,0.980314961,15,30.6,0.248120622,0.277043531,184
7/2/2001,0,11.1,22.8,0.183738854,0.252952789,168
7/3/2001,0,9.4,23.3,0.196603198,0.118948038,79
7/4/2001,0,17.8,26.7,0.184284846,0.073777897,49
7/5/2001,0.421259843,18.9,28.3,0.19553133,0.073777897,49
7/6/2001,0,13.3,22.8,0.169989982,0.073777897,49
7/7/2001,0,11.1,27.2,0.227761463,0.051192826,34
7/8/2001,0.078740157,17.8,22.2,0.121621858,0.045170141,30
7/9/2001,0,18.3,30,0.219745038,0.039147455,26
7/10/2001,0.078740157,16.7,30.6,0.236258126,0.036136113,24
7/11/2001,0,15,26.1,0.194985435,0.034630441,23
7/12/2001,0.200787402,12.2,23.3,0.180408356,0.031619099,21
7/13/2001,0,11.7,23.3,0.182767567,0.040653127,27
7/14/2001,0.059055118,13.3,24.4,0.185238086,0.028607756,19
7/15/2001,0,13.9,25.6,0.19442695,0.025596413,17
7/16/2001,0,13.3,27.8,0.220557072,0.02258507,15
7/17/2001,0.338582677,16.7,20,0.098949596,0.034630441,23
7/18/2001,0,14.4,23.9,0.171183186,0.030113427,20
7/19/2001,0,13.9,23.9,0.173998634,0.02258507,15
7/20/2001,0,12.2,29.4,0.239378351,0.019573728,13
7/21/2001,0,13.3,28.9,0.229116992,0.018068056,12
7/22/2001,0,17.8,31.1,0.229122797,0.016562385,11
7/23/2001,0,17.2,32.2,0.244050014,0.014454445,9.6
7/24/2001,0,21.7,34.4,0.241530478,0.013400475,8.9
7/25/2001,0,23.3,34.4,0.22902775,0.013249908,8.8
7/26/2001,0.468503937,11.7,23.3,0.176595839,0.02258507,15
7/27/2001,0,8.3,23.3,0.190511345,0.019573728,13
7/28/2001,0,8.3,25,0.205399666,0.014303878,9.5
7/29/2001,0,13.3,26.7,0.201173032,0.012497072,8.3
7/30/2001,0,12.2,25,0.188652238,0.011894804,7.9
7/31/2001,0,10,29.4,0.238382449,0.011443102,7.6
8/1/2001,0,15,30,0.224406624,0.011292535,7.5
8/2/2001,0,15.6,33.3,0.254564165,0.010991401,7.3
8/3/2001,3.078740157,20.6,32.8,0.221706595,0.037641784,25
8/4/2001,0.039370079,19.4,25,0.134463083,0.18820892,125
8/5/2001,0,18.9,28.3,0.179547381,0.082811925,55
8/6/2001,0,19.4,32.8,0.226335463,0.039147455,26
8/7/2001,0,22.8,33.9,0.215597964,0.027102085,18
8/8/2001,0,22.2,31.7,0.192529254,0.019573728,13
8/9/2001,0,22.2,35,0.230647995,0.016562385,11
8/10/2001,1.311023622,22.8,32.8,0.199402481,0.015056714,10
8/11/2001,0,18.3,25,0.140521586,0.037641784,25
8/12/2001,1.460629921,17.2,19.4,0.073320222,0.100879981,67
8/13/2001,0.181102362,17.2,26.7,0.166918391,0.108408338,72
8/14/2001,0,15.6,22.8,0.134563243,0.057215512,38
8/15/2001,0,13.3,26.1,0.18088431,0.046675812,31
8/16/2001,0,12.8,28.9,0.20796295,0.027102085,18
8/17/2001,0,17.8,27.2,0.164779763,0.016562385,11
8/18/2001,0,18.9,28.3,0.168330489,0.010389132,6.9
8/19/2001,0,16.7,31.7,0.214491003,0.013701609,9.1
8/20/2001,0.181102362,19.4,25,0.124089665,0.015056714,10
8/21/2001,0.011811024,18.3,27.2,0.157647287,0.016562385,11
8/22/2001,0,16.7,28.9,0.183686398,0.013099341,8.7
8/23/2001,0,16.1,27.8,0.175034113,0.011894804,7.9
8/24/2001,0,14.4,25.6,0.1618326,0.0105397,7
8/25/2001,0,11.1,24.4,0.164798777,0.00948573,6.3
8/26/2001,0,13.9,27.2,0.17662563,0.00843176,5.6
8/27/2001,0.011811024,19.4,28.9,0.162211159,0.008582327,5.7
8/28/2001,0,19.4,27.8,0.149520816,0.008582327,5.7
8/29/2001,0,13.9,26.7,0.16870055,0.008130625,5.4
8/30/2001,0,11.1,24.4,0.159340744,0.007980058,5.3
8/31/2001,0,20.6,28.9,0.149597659,0.00843176,5.6
9/1/2001,0,10.6,25,0.163678633,0.00843176,5.6
9/2/2001,0,7.8,22.2,0.149706305,0.008130625,5.4
9/3/2001,0,10.6,26.1,0.169915512,0.007227223,4.8
9/4/2001,0.460629921,12.2,27.2,0.172091419,0.013852177,9.2
9/5/2001,0,10,23.3,0.147730554,0.011744237,7.8
9/6/2001,0,7.8,24.4,0.161150435,0.008281192,5.5
9/7/2001,0,12.2,30,0.18998062,0.008281192,5.5
9/8/2001,0,17.2,30.6,0.175291001,0.007980058,5.3
9/9/2001,0,18.3,31.1,0.173195301,0.00737779,4.9
9/10/2001,0,18.3,31.1,0.171773727,0.006775521,4.5
9/11/2001,0,11.7,26.1,0.156020069,0.006474387,4.3
9/12/2001,0,8.9,25,0.154889166,0.006022685,4
9/13/2001,0.019685039,11.1,29.4,0.179268333,0.005420417,3.6
9/14/2001,0.440944882,7.8,15.6,0.089952425,0.006926088,4.6
9/15/2001,0,4.4,18.9,0.12136217,0.008883461,5.9
9/16/2001,0,4.4,23.3,0.147584122,0.008130625,5.4
9/17/2001,0,7.2,23.9,0.144864121,0.007829491,5.2
9/18/2001,0,8.9,24.4,0.142851439,0.007528357,5
9/19/2001,0,14.4,21.1,0.096024197,0.00632382,4.2
9/20/2001,0.059055118,14.4,20,0.085623221,0.005119283,3.4
9/21/2001,0.61023622,17.2,20.6,0.06929676,0.021079399,14
9/22/2001,0.031496063,17.8,26.1,0.116148602,0.021079399,14
9/23/2001,0,13.9,24.4,0.120262504,0.009335162,6.2
9/24/2001,0,13.9,23.9,0.115431409,0.019573728,13
9/25/2001,0.24015748,16.1,22.8,0.094953804,0.014002744,9.3
9/26/2001,0,10,22.2,0.115444595,0.009937431,6.6
9/27/2001,0,7.2,19.4,0.104841871,0.006022685,4
9/28/2001,0.031496063,11.1,15.6,0.063126986,0.00632382,4.2
9/29/2001,0,5.6,15.6,0.084914509,0.00526985,3.5
9/30/2001,0,5.6,13.3,0.07075311,0.00421588,2.8
10/1/2001,0,5.6,15,0.079768623,0.00421588,2.8
10/2/2001,0,4.4,23.3,0.126053116,0.00421588,2.8
10/3/2001,0,7.2,26.7,0.139081075,0.00421588,2.8
10/4/2001,0,15,28.3,0.128996074,0.004065313,2.7
10/5/2001,0,13.9,28.3,0.130919414,0.004065313,2.7
10/6/2001,0.059055118,7.2,22.2,0.110416657,0.004065313,2.7
10/7/2001,0,3.3,13.9,0.074569089,0.003914746,2.6
10/8/2001,0,0.6,11.7,0.068458995,0.003764178,2.5
10/9/2001,0,-1.7,15.6,0.087335275,0.003613611,2.4
10/10/2001,0,6.1,22.2,0.107540204,0.003463044,2.3
10/11/2001,0,6.7,25.6,0.122411552,0.003463044,2.3
10/12/2001,0,11.7,25.6,0.111427349,0.003914746,2.6
10/13/2001,0,11.1,12.8,0.031441655,0.004065313,2.7
10/14/2001,0.078740157,11.7,14.4,0.040617355,0.003914746,2.6
10/15/2001,0.141732283,7.2,19.4,0.086034108,0.004065313,2.7
10/16/2001,0.838582677,3.3,19.4,0.091561827,0.009184595,6.1
10/17/2001,0,7.8,15,0.060621021,0.051192826,34
10/18/2001,0,1.7,15.6,0.075404773,0.014153311,9.4
10/19/2001,0,-1.7,18.3,0.088205407,0.008281192,5.5
10/20/2001,0,5,18.9,0.08283089,0.006624954,4.4
10/21/2001,0,3.3,23.3,0.102640311,0.005721551,3.8
10/22/2001,0,6.1,20,0.083876103,0.004968715,3.3
10/23/2001,0,1.7,16.7,0.075354442,0.004667581,3.1
10/24/2001,0,14.4,26.1,0.092675261,0.005119283,3.4
10/25/2001,0,11.7,25.6,0.095616588,0.006173253,4.1
10/26/2001,0,4.4,16.7,0.069126373,0.004968715,3.3
10/27/2001,0,2.8,13.9,0.059852383,0.004366447,2.9
10/28/2001,0,-2.2,11.7,0.05707096,0.00421588,2.8
10/29/2001,0,-3.9,14.4,0.066141829,0.00421588,2.8
10/30/2001,0,-2.2,13.3,0.060933934,0.004818148,3.2
10/31/2001,0.078740157,-5,10.6,0.053293451,0.004065313,2.7
11/1/2001,0.161417323,8.9,20,0.069548435,0.009786864,6.5
11/2/2001,0,10.6,24.4,0.083884011,0.006624954,4.4
11/3/2001,0.039370079,6.1,18.3,0.066245273,0.005420417,3.6
11/4/2001,0,3.3,15,0.057599317,0.005570984,3.7
11/5/2001,0.271653543,3.3,10,0.0390859,0.007528357,5
11/6/2001,0,1.1,12.2,0.049729261,0.010840834,7.2
11/7/2001,0,0.6,13.9,0.055132274,0.006474387,4.3
11/8/2001,0,-2.2,12.8,0.053378574,0.005570984,3.7
11/9/2001,0.051181102,-1.1,11.7,0.048753196,0.005570984,3.7
11/10/2001,0,-2.2,10.6,0.045912806,0.005420417,3.6
11/11/2001,0,-2.2,8.3,0.038973891,0.004818148,3.2
11/12/2001,0,-5.6,6.7,0.036718004,0.004366447,2.9
11/13/2001,0,-7.8,9.4,0.04353506,0.004517014,3
11/14/2001,0.011811024,-0.6,13.3,0.050270815,0.004667581,3.1
11/15/2001,0,2.2,17.8,0.060658205,0.004818148,3.2
11/16/2001,0,5.6,21.7,0.068987841,0.004517014,3
11/17/2001,0,-2.2,6.7,0.03236489,0.004065313,2.7
11/18/2001,0,-2.8,16.1,0.056934228,0.003914746,2.6
11/19/2001,0,3.9,17.8,0.056646308,0.003613611,2.4
11/20/2001,0.059055118,-2.2,14.4,0.051138541,0.003914746,2.6
11/21/2001,0,-4.4,6.1,0.031434855,0.003914746,2.6
11/22/2001,0,-1.7,12.8,0.045818315,0.003914746,2.6
11/23/2001,0,-3.3,12.2,0.044728765,0.003613611,2.4
11/24/2001,0.019685039,0,11.1,0.039369387,0.003613611,2.4
11/25/2001,0.11023622,3.3,18.3,0.055570133,0.003764178,2.5
11/26/2001,0.11023622,10,18.9,0.047860592,0.008582327,5.7
11/27/2001,0,5,13.3,0.038307391,0.006474387,4.3
11/28/2001,0,5,16.7,0.047967304,0.005119283,3.4
11/29/2001,0.149606299,1.7,8.9,0.030106773,0.006474387,4.3
11/30/2001,0.031496063,4.4,18.3,0.052397313,0.005872118,3.9
12/1/2001,0,8.9,21.7,0.056688566,0.004968715,3.3
12/2/2001,0,0.6,11.1,0.036434561,0.00421588,2.8
12/3/2001,0,-2.8,12.8,0.0425343,0.004065313,2.7
12/4/2001,0,-1.7,14.4,0.04548404,0.004065313,2.7
12/5/2001,0.019685039,8.3,19.4,0.049202426,0.003914746,2.6
12/6/2001,0,9.4,24.4,0.062357305,0.003764178,2.5
12/7/2001,0,0.6,14.4,0.043378515,0.003613611,2.4
12/8/2001,0.141732283,-3.9,4.4,0.023882371,0.003463044,2.3
12/9/2001,0.75984252,-5,2.8,0.02132153,0.007678924,5.1
12/10/2001,0,-8.3,6.7,0.029970351,0.007076655,4.7
12/11/2001,0,-2.8,8.3,0.031043082,0.006173253,4.1
12/12/2001,0,-3.9,5,0.024732644,0.006624954,4.4
12/13/2001,0.12992126,1.7,7.8,0.02508156,0.011443102,7.6
12/14/2001,0.440944882,7.8,13.3,0.029856474,0.015056714,10
12/15/2001,0.161417323,-1.7,7.8,0.028786709,0.03312477,22
12/16/2001,0,-3.9,2.8,0.019958649,0.014002744,9.3
12/17/2001,0.590551181,-3.3,3.9,0.021671628,0.015056714,10
12/18/2001,0.559055118,0.6,2.2,0.010822127,0.064743869,43
12/19/2001,0,-2.2,8.3,0.030076011,0.034630441,23
12/20/2001,0.011811024,-2.8,6.1,0.02581465,0.018068056,12
12/21/2001,0,-1.7,4.4,0.021036904,0.014303878,9.5
12/22/2001,0,-5,2.8,0.020747843,0.012497072,8.3
12/23/2001,0,-7.8,6.7,0.02923532,0.0105397,7
12/24/2001,0.771653543,0,9.4,0.0307306,0.057215512,38
12/25/2001,0,-3.9,4.4,0.023195006,0.031619099,21
12/26/2001,0,-4.4,2.2,0.019168295,0.019573728,13
12/27/2001,0,-6.1,0.6,0.017440061,0.015056714,10
12/28/2001,0,-7.8,2.2,0.021286567,0.012195938,8.1
12/29/2001,0,-4.4,3.9,0.022752585,0.010991401,7.3
12/30/2001,0,-5.6,1.7,0.019331428,0.009937431,6.6
12/31/2001,0,-6.7,0.6,0.018052699,0.009034028,6
1/1/2002,0,-8.9,2.2,0.021892151,0.008732894,5.8
1/2/2002,0,-7.8,3.9,0.024757377,0.008130625,5.4
1/3/2002,0,-4.4,4.4,0.024222438,0.007528357,5
1/4/2002,0,-6.7,0.6,0.018370985,0.00737779,4.9
1/5/2002,0,-5,5.6,0.027307303,0.007076655,4.7
1/6/2002,0.291338583,-1.7,7.8,0.029945163,0.00737779,4.9
1/7/2002,0.381889764,-2.2,4.4,0.022758544,0.036136113,24
1/8/2002,0.019685039,-7.2,1.1,0.020041541,0.015056714,10
1/9/2002,0,-3.9,3.3,0.022290921,0.011593669,7.7
1/10/2002,0,1.1,9.4,0.031738658,0.011141968,7.4
1/11/2002,0.169291339,0,4.4,0.020193782,0.013551042,9
1/12/2002,0,-1.7,5.6,0.025875996,0.014153311,9.4
1/13/2002,1.059055118,0,3.3,0.017265269,0.046675812,31
1/14/2002,0,-2.8,3.3,0.021957583,0.036136113,24
1/15/2002,0.279527559,-1.7,1.1,0.014541825,0.025596413,17
1/16/2002,0,-2.8,3.9,0.023787284,0.019573728,13
1/17/2002,0.070866142,-1.7,3.9,0.022594517,0.016562385,11
1/18/2002,0,-5.6,2.2,0.022919165,0.014605012,9.7
1/19/2002,0.161417323,-8.3,-0.6,0.019055893,0.013099341,8.7
1/20/2002,0.078740157,-10.6,3.3,0.027392925,0.013249908,8.8
1/21/2002,0.220472441,-7.8,1.1,0.022599573,0.014755579,9.8
1/22/2002,0,-3.3,7.2,0.033880434,0.016562385,11
1/23/2002,0,-3.3,11.7,0.045560498,0.018068056,12
1/24/2002,0.098425197,2.2,8.3,0.03075163,0.021079399,14
1/25/2002,0,-0.6,7.2,0.032162476,0.021079399,14
1/26/2002,0,0,11.1,0.042906881,0.018068056,12
1/27/2002,0,-2.2,14.4,0.054282132,0.015056714,10
1/28/2002,0,0.6,11.7,0.0449637,0.014454445,9.6
1/29/2002,0,0.6,17.8,0.063792997,0.013852177,9.2
1/30/2002,0.299212598,0,7.2,0.033077383,0.024090742,16
1/31/2002,0.688976378,-1.7,0,0.012873711,0.019573728,13
2/1/2002,0.551181102,-1.7,1.7,0.019336429,0.039147455,26
2/2/2002,0,-9.4,0.6,0.025250726,0.037641784,25
2/3/2002,0,-11.1,2.8,0.030676295,0.02258507,15
2/4/2002,0,-5.6,4.4,0.033168287,0.019573728,13
2/5/2002,0,-8.9,-1.7,0.020693651,0.018068056,12
2/6/2002,0,-10,2.8,0.03171404,0.015056714,10
2/7/2002,0,-6.1,5,0.036302289,0.015056714,10
2/8/2002,0,-3.9,8.3,0.044652219,0.015056714,10
2/9/2002,0,-6.7,3.3,0.032932907,0.014906146,9.9
2/10/2002,0.118110236,-8.9,11.1,0.055331223,0.014153311,9.4
2/11/2002,0.381889764,-11.7,11.1,0.055360933,0.058721183,39
2/12/2002,0,-12.8,5,0.039322345,0.030113427,20
2/13/2002,0,-7.2,3.3,0.034854955,0.021079399,14
2/14/2002,0,-10.6,2.8,0.034949447,0.018068056,12
2/15/2002,0,-1.1,10,0.051534835,0.016562385,11
2/16/2002,0,-1.7,12.8,0.062563012,0.016562385,11
2/17/2002,0.25984252,-1.1,3.9,0.030575172,0.018068056,12
2/18/2002,0.011811024,-3.9,5.6,0.041433845,0.02258507,15
2/19/2002,0,-6.7,10.6,0.059928067,0.018068056,12
2/20/2002,0,-1.7,10.6,0.057615515,0.018068056,12
2/21/2002,0.401574803,6.1,14.4,0.060385759,0.037641784,25
2/22/2002,0,1.1,9.4,0.050218658,0.028607756,19
2/23/2002,0,-3.9,6.7,0.04783948,0.02258507,15
2/24/2002,0,-6.1,5.6,0.046490275,0.019573728,13
2/25/2002,0,-2.8,10.6,0.062250753,0.018068056,12
2/26/2002,0.059055118,-1.1,17.2,0.087687506,0.018068056,12
2/27/2002,0.551181102,-1.7,13.3,0.073333992,0.03312477,22
2/28/2002,0,-5,2.2,0.035721445,0.039147455,26
3/1/2002,0,-7.2,7.2,0.055470857,0.027102085,18
3/2/2002,0.019685039,-6.1,8.3,0.05958312,0.021079399,14
3/3/2002,0.641732283,3.9,17.8,0.089763358,0.067755211,45
3/4/2002,0,-5,5,0.047845685,0.058721183,39
3/5/2002,0,-7.2,0.6,0.034814583,0.039147455,26
3/6/2002,0,-6.1,9.4,0.066576434,0.030113427,20
3/7/2002,0,-2.2,12.2,0.076068546,0.027102085,18
3/8/2002,0,-1.1,5.6,0.046137949,0.025596413,17
3/9/2002,0.011811024,5,21.1,0.111263948,0.02258507,15
3/10/2002,0.318897638,-2.8,16.1,0.096591127,0.040653127,27
3/11/2002,0,-3.9,5,0.050287477,0.031619099,21
3/12/2002,0,-2.8,8.9,0.066219861,0.024090742,16
3/13/2002,0.051181102,-2.8,8.3,0.064251215,0.024090742,16
3/14/2002,0,0.6,16.1,0.09763863,0.024090742,16
3/15/2002,0.011811024,-1.1,7.8,0.060467516,0.02258507,15
3/16/2002,0.551181102,-2.2,7.8,0.063077186,0.061732526,41
3/17/2002,0,-6.7,7.2,0.065831387,0.046675812,31
3/18/2002,0.338582677,0,2.2,0.02770251,0.036136113,24
3/19/2002,0.118110236,-0.6,2.8,0.034785515,0.045170141,30
3/20/2002,0.838582677,-1.1,3.9,0.043280035,0.046675812,31
3/21/2002,0.011811024,-0.6,10,0.074575034,0.081306254,54
3/22/2002,0,-8.3,2.8,0.05154239,0.072272225,48
3/23/2002,0,-5.6,5.6,0.06182378,0.048181484,32
3/24/2002,0,-0.6,9.4,0.073551321,0.039147455,26
3/25/2002,0.039370079,-0.6,7.2,0.062320193,0.037641784,25
3/26/2002,0.74015748,1.7,5,0.041008898,0.052698498,35
3/27/2002,0.350393701,2.8,8.9,0.062917058,0.13249908,88
3/28/2002,0,-1.1,13.3,0.098574056,0.096362967,64
3/29/2002,0,-1.7,16.7,0.119007226,0.064743869,43
3/30/2002,0.078740157,3.9,17.8,0.118164054,0.052698498,35
3/31/2002,0.078740157,2.8,17.8,0.121440512,0.046675812,31
4/1/2002,1.12992126,5,13.3,0.087380875,0.18820892,125
4/2/2002,0,1.7,16.1,0.114991704,0.135510423,90
4/3/2002,0.311023622,3.3,21.1,0.144846849,0.091845953,61
4/4/2002,0,-0.6,9.4,0.080999592,0.085823268,57
4/5/2002,0.070866142,-3.3,7.2,0.074437513,0.069260883,46
4/6/2002,0,-1.7,9.4,0.084566407,0.058721183,39
4/7/2002,0,-5,8.9,0.087006056,0.049687155,33
4/8/2002,0.019685039,3.9,15,0.108105444,0.045170141,30
4/9/2002,0,9.4,24.4,0.161245415,0.04366447,29
4/10/2002,0.059055118,5,18.3,0.129826763,0.04366447,29
4/11/2002,0,1.1,12.8,0.103088513,0.039147455,26
4/12/2002,0,-1.1,18.9,0.146455503,0.036136113,24
4/13/2002,0.011811024,13.3,24.4,0.15083445,0.034630441,23
4/14/2002,0.011811024,11.1,23.9,0.157100964,0.03312477,22
4/15/2002,0.208661417,7.2,17.2,0.118823697,0.037641784,25
4/16/2002,0,7.2,28.9,0.210587299,0.036136113,24
4/17/2002,0,11.1,34.4,0.24846324,0.031619099,21
4/18/2002,0,8.3,23.9,0.17107419,0.031619099,21
4/19/2002,0,7.8,24.4,0.177604746,0.030113427,20
